gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_no_security,senior_mtm
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0,0,3,1.0,1,0,0
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,0,2,4,1.0225046641791042,0,0,0
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,7544.0,0,2,7,0.9931542917324908,1,0,0
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1664.3,0,2,2,1.0197916666666667,0,0,0
1,1,0,0,49,1,2,1,0,0,0,0,2,2,0,1,2,96.2,4718.25,1,2,5,1.0009440366583224,1,1,1
1,0,1,0,25,0,1,0,0,0,2,0,2,0,1,1,1,38.1,970.4,0,2,3,1.0187926509186351,1,0,0
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0,2,9,0.9870059821516132,0,0,0
0,1,0,0,64,0,1,0,0,2,0,2,2,0,0,1,2,43.85,2751.0,0,2,4,0.9802594070695553,0,0,1
0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,507.4,0,1,2,0.9929549902152641,0,0,0
0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,999.9,0,3,6,0.9649681528662419,0,1,0
0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029.0,0,2,6,0.9998341625207297,1,1,0
1,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,1,19.3,486.2,0,1,1,1.0952917323721558,0,0,0
0,0,0,0,35,1,0,1,0,0,2,2,2,2,1,1,2,99.25,3532.0,0,2,6,1.0167686218064051,0,1,0
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,5348.65,0,2,5,1.0214657436142276,1,1,1
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.3,8058.55,0,2,9,0.9792152717021483,0,0,0
1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9,0,2,6,0.9904726321688772,1,0,0
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,1,2,0.9615212927417194,0,0,0
1,1,1,0,66,1,2,1,0,0,0,2,2,2,0,1,1,100.05,6871.9,1,2,6,1.040676631381279,0,1,1
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,8312.4,0,2,9,0.9991345737775854,0,0,0
1,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,1,85.7,256.75,0,0,4,0.998638661999222,1,1,0
1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,0,2,6,0.9755246857898852,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1,0,2,1.0,1,1,0
1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2979.3,0,2,6,0.9968214668094219,1,0,0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.1,1372.45,0,2,1,1.0120566329916671,0,0,0
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0,2,1,1.0271014816469362,0,0,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,0,3,1,0.972544080604534,0,0,0
0,0,1,1,37,1,2,2,1,1,1,1,1,1,0,0,3,26.45,911.6,0,2,2,0.9314872528483115,0,0,0
1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,1386.8,0,2,5,0.9749718785151856,0,0,0
1,0,1,1,7,1,0,0,2,0,2,2,0,2,0,1,1,71.35,515.75,0,3,6,1.0326358994894385,0,0,0
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,357.75,1,0,3,0.9426877470355731,1,1,0
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,101.65,0,0,4,0.9385964912280702,1,0,0
0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,99.55,3734.25,1,2,6,0.9871394961537444,0,1,1
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0,2,1,1.08200682952456,0,0,0
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,68.95,351.5,0,0,2,1.0195794053662075,1,1,0
0,0,0,0,47,1,2,1,2,0,2,0,2,0,1,0,1,94.9,4615.25,0,2,6,1.0347398157074637,1,0,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,6096.9,0,2,8,1.0116985264834726,0,0,0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0,2,1,1.001384839650146,0,0,0
0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1,0,1,4,1.0334604590918903,0,0,0
1,1,0,0,34,1,0,1,0,0,0,0,0,0,0,0,1,69.15,2275.1,0,2,2,0.96767470545702,1,1,1
0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,91.95,3301.05,0,2,5,0.9972358165669748,1,1,1
1,0,0,0,26,1,2,0,0,0,0,0,0,0,1,1,1,51.55,1295.4,0,2,3,0.966500037305081,1,0,0
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,1,4,0.9968786754727222,1,1,1
1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,19.5,1026.35,0,2,1,0.9569696969696969,0,0,0
0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,58.2,469.25,0,3,5,1.0078393470790377,0,0,0
1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,2031.95,0,1,6,1.0309233891425673,0,1,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,0,2,1.0450994318181819,1,1,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9,164.6,0,3,1,0.9190396426577331,0,0,0
1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,7308.95,0,2,7,0.9963127044711014,1,1,0
1,0,1,1,67,1,2,1,2,2,0,2,0,0,1,0,2,89.55,6038.55,0,2,6,1.0064501612540315,0,0,0
0,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,112.4,8046.85,0,2,8,0.9943221134835903,1,0,0
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1730.35,1,1,4,0.991206965687117,1,1,0
0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,1164.3,1,1,6,0.9687968047928106,1,1,0
0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,3,84.4,1936.85,0,1,5,0.997759118071296,0,0,0
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6,1,3,4,1.0780141843971633,1,1,0
0,0,1,1,14,1,2,1,0,0,0,0,2,0,0,1,2,84.8,1203.9,0,1,4,1.0140667115902966,1,1,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5,0,0,1,1.0660847880299251,0,0,0
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,2,6,1.0444554619071227,1,1,0
0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,3210.35,0,2,5,1.0062531344032095,0,0,0
1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0,2,2,0.9876644736842105,1,0,0
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,0,1,3,0.9648389613284296,1,0,1
0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,7397.0,0,2,7,0.9922199865861838,1,1,0
1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0,2,3,1.0812609323902957,1,0,0
1,1,1,0,7,1,2,0,2,2,0,2,0,0,0,0,2,64.2,475.0,0,3,6,1.056964842011571,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.25,45.25,0,0,2,1.0,1,0,1
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.1,4754.3,0,2,7,1.01431558286397,0,0,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,1,1,20.45,237.3,0,3,1,1.054901089130918,0,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,196.95,1,0,2,1.0869205298013245,1,0,0
1,0,1,1,16,1,0,0,2,0,2,0,2,0,2,0,3,64.25,1024.0,0,1,5,0.9961089494163424,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.15,45.15,1,0,2,1.0,1,0,0
1,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,24.05,24.05,1,0,2,1.0,0,0,0
0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,1,2,4,0.9843775928691652,1,0,0
1,0,1,1,51,1,0,0,2,2,0,2,0,0,2,0,1,60.5,3121.45,0,2,5,1.0116512720790796,0,0,0
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,1,2,8,0.9958737902523246,1,0,0
1,0,1,1,58,1,2,1,0,0,2,2,2,2,1,1,0,105.05,6004.85,0,2,7,0.9855487534671504,0,1,0
0,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,94.85,953.45,1,3,6,1.0052187664733792,1,1,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,0,0,2,1.0432624113475177,1,1,0
0,0,1,0,59,1,2,1,2,2,0,0,2,0,0,1,2,94.75,5597.65,0,2,6,1.001323733285631,1,0,0
1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,61.0,2130.45,0,2,5,0.9978688524590164,1,0,0
0,0,0,0,5,1,0,0,2,0,0,2,2,0,0,1,2,64.35,352.65,0,0,5,1.096037296037296,0,0,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,0,0,2,0.9410701373825018,1,0,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,114.7,1,0,3,1.15625,1,0,0
1,0,0,0,9,1,0,0,2,0,0,2,0,2,0,0,3,64.95,547.8,0,3,5,0.9371311265075697,0,0,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1871.85,0,2,2,1.046193829644534,0,0,0
0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,1001.2,0,1,4,1.0455304928989142,1,0,0
0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,582.5,1,3,4,0.9620148637489678,1,1,0
1,0,1,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.55,51.15,1,0,1,0.8296836982968369,0,0,0
1,0,0,0,22,1,2,1,2,0,0,0,2,2,0,1,2,100.75,2095.0,1,1,6,0.9451838484096549,1,0,0
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,74.55,3023.55,0,2,7,0.9892035137655201,1,0,0
0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2227.8,0,2,3,0.9449640516638037,1,1,0
1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9,2560.1,0,2,5,0.9781080461526706,0,0,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,198.7,0,3,1,0.9934999999999999,0,0,0
0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,0,2,9,1.0032853890728477,0,0,0
1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,1,0,3,1.0,1,0,1
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0,2,5,0.9635596082404593,0,0,0
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0,2,5,0.997129544887262,0,1,0
1,0,1,1,71,1,2,1,0,2,0,0,2,2,1,0,0,100.55,7113.75,0,2,6,0.9964561111072201,1,1,0
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3902.6,0,2,5,0.9988610332603883,1,0,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.7,74.7,1,0,3,1.0,1,1,1
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.6,411.15,0,2,1,0.8390816326530611,0,0,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,19.55,223.15,0,3,1,1.037665659149035,0,0,0
1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0,2,7,0.9779367011564212,1,0,0
0,1,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,85.25,2287.25,1,2,4,0.9937004453133486,1,1,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,43.8,43.8,0,0,2,1.0,1,0,0
1,1,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,84.35,1745.2,0,1,4,1.0344991108476587,1,1,1
1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.7,788.8,1,3,4,0.977447335811648,1,1,0
0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,1215.45,0,1,4,0.983493142371647,1,0,0
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,220.95,1,0,4,0.8480138169257341,1,1,1
1,0,1,0,45,1,2,1,2,0,2,0,0,0,0,1,3,84.55,3713.95,0,2,5,0.9761350942900322,1,0,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1118.8,0,2,1,0.9459310927922214,0,0,0
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,196.75,1,0,5,1.0482152370804476,1,1,1
1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,290.55,0,1,1,0.8858231707317074,0,0,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1070.5,0,2,1,1.0371052121681845,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0,0,2,1.0,1,0,0
0,1,0,0,24,1,0,2,1,1,1,1,1,1,0,1,3,20.3,459.95,0,2,1,0.9440681444991789,0,0,1
1,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.8,607.7,0,2,1,0.9591224747474748,0,0,0
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0,2,2,0.9085040696042661,0,0,0
0,0,1,1,48,1,0,1,2,0,2,0,2,2,1,1,0,99.7,4977.2,0,2,6,1.0400367769976595,1,0,0
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,1,0,5,0.9664893617021276,1,1,1
0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,1131.3,1,2,2,0.9637107078967543,1,0,0
1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0,2,7,0.9707750859986827,1,1,0
1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,1,3,6,1.0432847185614713,0,1,0
0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1,1,2,0.9776462853385931,1,0,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,229.7,0,0,2,1.0899169632265717,1,1,0
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,0,3,1,1.1581890331890332,1,0,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,294.5,0,1,1,1.0759956156375594,0,0,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,1,20.35,122.0,0,0,1,1.199017199017199,0,0,0
0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25,0,2,4,0.9639518504289921,0,0,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1023.95,0,2,1,1.055618556701031,0,0,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,2,20.25,61.45,0,0,1,1.011522633744856,0,0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,0,1,1.0,0,0,0
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,64.8,4719.75,0,2,7,1.0116062242798356,0,0,0
0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.35,307.0,0,1,1,0.9332725338197293,0,0,0
1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3474.05,1,2,5,1.0399012197859763,1,1,1
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0,2,5,0.9959656787499508,1,1,0
1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,1,74.45,221.1,0,0,3,0.9899261249160509,1,1,0
0,0,0,0,40,0,1,0,2,0,0,2,2,2,1,1,0,54.55,2236.2,0,2,5,1.0248395967002748,0,0,0
0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,86.45,830.85,1,3,4,0.9610757663389242,1,1,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,1,0,1,1.0,0,0,0
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8,1,0,6,1.0,1,1,1
0,0,0,0,47,1,2,0,2,0,2,2,0,0,2,1,3,65.0,2879.9,0,2,6,0.942684124386252,0,0,0
1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0,0,7,0.9683495445422263,1,1,0
0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35,4539.6,0,2,7,1.037433155080214,0,0,0
1,1,1,0,58,0,1,0,0,2,2,0,0,2,0,1,2,45.3,2651.2,1,2,4,1.0090583847149275,1,0,1
1,0,1,1,67,0,1,0,2,0,0,0,2,2,2,0,1,50.9,3281.65,0,2,4,0.9622760460956515,1,0,0
0,1,1,1,32,1,2,1,0,0,2,0,2,0,0,1,3,91.35,2896.55,0,2,5,0.990883278598796,1,1,1
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,383.65,0,1,1,0.9971410006497725,0,0,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083.0,0,2,1,1.0149953139643861,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.75,45.75,1,0,2,1.0,1,0,0
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,1,0,2,0.9555016181229773,0,0,0
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,2,3,0.9866833481867419,1,0,0
0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,65.25,3791.6,0,2,5,1.001876073457524,1,0,0
1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,100.2,0,0,1,0.8246913580246914,1,0,0
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,3,49.25,97.0,0,0,3,0.9847715736040609,1,0,0
0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,2,44.95,926.25,0,1,2,0.981249006832989,1,0,0
1,0,1,1,13,1,0,0,2,0,0,0,0,0,0,1,3,49.95,587.45,0,1,3,0.9046739046739047,1,0,0
0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,914.0,1,1,2,0.9195171026156942,1,1,0
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0,3,5,0.9095238095238095,0,1,0
0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,0,3,2,1.010304054054054,0,0,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,0,3,1,0.9445854483925551,0,0,0
0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4834.0,0,2,6,1.0065800433116776,0,1,0
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,1494.5,0,2,3,0.9438549955791334,0,0,0
1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,1,2,6,1.0358756791816859,1,1,1
0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,914.6,0,2,2,0.9690612417885146,0,0,0
1,0,1,1,66,0,1,0,0,0,2,2,2,2,2,0,0,54.65,3632.0,0,2,5,1.0069588843605313,0,0,0
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,949.8,0,2,2,1.0683914510686163,0,0,0
0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,0,2,7,1.0019842369555818,0,0,0
0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,73.85,196.4,0,0,3,0.8864816068607538,1,1,1
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0,1,3,1.0050139071878201,0,1,0
0,1,0,0,54,1,2,1,0,2,0,0,0,0,0,1,2,79.5,4370.25,1,2,4,1.0179944095038436,1,1,1
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,0,2,7,1.0029070970411753,0,0,0
1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,877.35,0,1,4,1.0422928422928424,1,0,0
0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,3527.6,1,2,6,1.0053722835767722,1,1,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0,2,2,1.0486398071625345,0,0,0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,0,3,1,0.9901960784313727,0,0,0
1,0,0,0,23,1,2,1,0,0,2,2,2,0,0,1,1,96.9,2085.45,0,1,6,0.9357248620271905,0,1,0
0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,1462.05,0,2,1,1.0683595177201315,0,0,0
0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,999.45,1,1,3,1.0250769230769232,1,1,0
1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0,2,3,0.9703177257525085,1,1,0
1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,1054.75,0,2,1,1.0564403044871795,0,0,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,0,2,2,0.9392146776406035,0,0,0
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,0,0,3,1.06267217630854,1,1,1
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,174.45,0,0,3,1.0909943714821762,1,1,0
0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85,0,1,6,1.0209249084249084,0,0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,1,0,1,1.0,0,0,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0,2,4,1.0176246517709933,0,1,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,0,2,6,1.008207419691665,0,1,0
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0,1,7,0.9615384615384615,0,0,0
1,0,0,1,63,0,1,0,2,2,0,2,0,0,1,1,0,40.6,2588.95,0,2,4,1.0121784345922276,0,0,0
0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,294.45,0,0,3,0.9887508394895903,1,1,1
0,0,0,0,6,1,2,1,0,0,0,0,2,2,0,1,0,93.55,536.4,1,3,5,0.9556386958845537,1,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,80.15,80.15,1,0,3,1.0,1,1,0
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,0,7,0.9347619047619047,1,1,1
0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,684.05,0,2,2,1.0119082840236686,0,0,0
1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3,0,2,3,0.9644944476914086,1,0,0
0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,0,2,4,0.9996721908577672,0,1,0
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,3,95.0,655.5,1,3,5,0.9857142857142858,1,1,0
1,1,1,1,22,0,1,0,2,0,0,0,0,2,0,0,3,40.05,880.2,1,1,3,0.9989785495403475,1,0,1
0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,69.75,3894.4,0,2,6,0.9795384518644281,0,0,0
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0,2,9,0.9981555596701371,0,0,0
0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,0,1,2,1.0161157024793388,0,0,0
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0,0,5,0.9270891755468312,1,0,0
0,1,1,0,46,1,2,1,0,0,0,2,2,2,1,0,2,100.25,4753.85,0,2,6,1.0308684809714843,0,1,0
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,1,0,3,1.0,1,1,0
1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1,1,0,3,1.0,1,1,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,61.7,0,0,1,1.0283333333333333,0,0,0
0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2635.0,0,2,5,1.0309076682316118,1,0,0
1,0,0,0,33,1,0,1,0,2,2,0,0,0,0,1,1,79.0,2576.8,0,2,4,0.988415803605677,1,1,0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,150.75,0,3,1,1.053091163115613,0,0,0
1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8,1,2,7,1.0000408246580934,0,1,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,19.6,331.6,0,1,1,1.127891156462585,0,0,0
1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,25.75,0,0,2,25.75,0,0,0
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0,2,5,1.024565832223079,0,0,0
1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4,1,2,3,1.0178271106626307,1,0,0
0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,1,5,1.0338744239293156,1,1,0
0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0,2,1,1.0181952526092177,0,0,0
1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,6710.5,1,2,6,1.0218516826557027,1,1,0
0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,979.05,0,1,4,0.9581620669406928,1,0,0
1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,3,20.0,417.7,0,1,1,0.9945238095238095,0,0,0
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,357.6,0,3,4,1.0025231286795626,1,0,0
